id,,score.positive,score.negative,SA score
274130,go banks go go banks go bac wfc kbe,0,0,1
274429,maybe snap buy fit gpro goes public dominate world action fitness drone sarcasm,1,0,-1
274677,hi check estimate gild tuesday,0,0,-1
274690,one elon companies stands win big get new trump administration tsla,1,0,1
274741,hello check estimate gild tuesday,0,0,1
274847,positive action ups like strength cloud plays adbe crm,2,1,1
274862,gs chief economist jan hatzius expects 2017 stronger year 2016,1,0,1
274864,watch gs chief economist jan hatzius march rate hike become less likely,0,0,-1
274906,tesla gives california power battery boost tsla,1,0,1
274942,shy yet another new high morgan stanley ms up 110 52week low,0,1,1
275274,shares nvidia up 300 past year nvda,0,0,1
275278,trump gary cohn hates bank test gs wfc via,0,0,-1
275502,rt hedgeye schultz president run amp vp plus sbux,0,0,1
275837,rt nice pop gs stock gary cohn announces white house efforts doddfrank,0,0,1
276201,65 spx companies issuing eps guidance 44 issued negative guidance,0,1,-1
277697,rt cgrantwsj wont know many since tsla refuses update model 3 list giving updates last spring,0,1,-1
277711,wont know many since tsla refuses update model 3 list giving updates la,0,1,-1
278417,milk 2nd lot sbux,0,0,1
278743,hate say i’m not bullish apple aapl aapl apple,0,0,-1
278865,facebook vulnerable expected changes key visa program fb,0,1,-1
278934,doddfrank chopping block provisions introduced getting cut spy xlf jpm gs,0,1,-1
279188,pivot levels week spy qqq iwm ibb,0,0,1
279411,forget app starbucks chatbot help order sbux via,0,0,1
280506,excellent investment play fedex delivers todays stocks watch fdx,1,0,1
280581,jack trade stops war starts comments opening new baba australia office,0,1,-1
280797,5 trade ideas wells fargo bonus idea dragonfly capital wfc spy,0,0,1
280804,doddfrank chopping block provisions introduced getting cut bac c xlf gs spy,0,1,-1
280943,want fine twitter facebook up million cant police abuse twtr fb,0,1,-1
281040,jack trade trade stops war starts alibaba ceo jack said launch companys australia hq baba trade,0,1,-1
281282,apple analysts likely raise eps targets wave upbeat notes next weeks says mktwhulbert aapl,0,0,1
281301,rt kaylatausche jack trade stops war starts comments opening new baba australia office,0,1,-1
281374,got hard numbers massive iphone upgrade cycle thats coming aapl,0,0,1
281535,jobs figures appear positive key spy,1,1,1
281692,fast reports jan net sales 90,0,0,1
281717,65 sampp 500 stocks trading above 50day moving average right spy voo,0,0,1
281740,forward 12month pe ratio spx above 10year average 144,0,0,1
281810,rt taking move gale 223 profit premarket thanks tim stt timothysykes,1,0,1
281902,spx futures 4 europe see hold 2285 amp thoughts,0,0,-1
281964,facebook could stay explosive fb,0,0,1
281981,20 stocks moving mondays premarket blue cog gale gluu tif,0,0,1
281994,facebook partners french media fight fakenews – fb,0,0,1
282378,dodd frank rollback xlf iv 15 higher spx iv 9 7 words financials twice risky overall mkt,0,1,-1
282430,rt cnnmoneyinvest brings facebook court fake news fb,0,0,-1
282640,risks signal market volatility ahead vxx,0,1,-1
282732,slow gld gdx slv positioning wiseguys sweepers lookin like gs,0,1,1
282920,spring coming atm machine know love natural gas ugaz price looking ripe,1,0,1
282976,rt cerebrus7 stx wdc store data strong decide stocks philanthropy investor investing,1,0,1
283013,think amzn hits 50day point like googl post earnings,0,0,1
283022,aapl nice extra move above fridays high added sold still use system,0,0,1
283094,facebook pushes overseas revenues per user profitability scale,1,0,1
283193,fast 36,0,0,1
283551,‘riskreversal thinks snapchat ipo could help boost twtr shares – here’s trade,1,0,1
283598,bunch momo land stock market thus far aapl bidu nice early movers,0,1,1
283634,happy monday start week right watching stocks tif tm fdx,1,0,1
283677,amzn support,0,0,-1
283829,gild raises list price hiv drugs 47 per,0,0,-1
283860,starbucks become target — thats great news brand sbux,0,0,1
283948,rt news publishers fbs fake news echo problem,0,2,-1
284000,rt canuck2usa aapl big strong,1,0,1
284048,twitter help boost box office sales twtr maus interesting,2,0,1
284095,facebook one chance solve fake news fb,0,0,-1
284114,tsla fans hate surprise note tops charts,0,1,-1
284350,far good weve seen im long well close above 180 better bidu,3,0,1
284615,season 2 coming netflix nflx,0,0,-1
284640,barrons picks chipotle snap amd amd intc nvda cmg eat fb twtr,0,0,1
284653,could lead 100 billion new capital returns bank investors,0,0,1
284688,snap google partner new cloud storage deal goog snap,0,0,1
284834,rt w mayaichung gs economists note economic concern one month 2017,0,1,-1
284881,host tech companies trumps immigration order thestreet emilystewartm fb msft nflx,0,0,-1
284913,rt optionsaction ‘riskreversal thinks snapchat ipo could help boost twtr shares – here’s trade,1,0,1
284975,50 brilliant quotes help get day sure fb twtr,1,0,1
285033,amd turnaround pre earnings dis excitement gm amp gild angiemiles w bullish financials jpm,1,0,1
285164,till it’s momentum monday discussed ko vlkay nflx dis trade demo investools,0,0,1
285213,rt canuck2usa sina still running higher,0,0,1
285257,grocery shoppers increasingly green items heres means organic market,0,0,1
285284,regulatory fight could leave financial etfs disappointed xlf,0,1,-1
285626,back basics good know read stock chart fb twtr,1,0,1
285799,rt daveaurelio reuters predict fb beat eps 131 mean spx spy xlk facebook,0,0,1
285931,amazons earnings highlight expanding network amzn,0,0,1
285938,biopharma sell news trade working like gale,0,1,1
285984,members know say hold nxpi morgan stanley makes strong case price going higher,1,0,1
286048,alibaba seeks hollywood growth 20 upside baba wb emergingmarket china media barronsonline,1,0,1
286207,call day dal amp aal upgraded bernstein,0,0,1
286338,intc roll difficult buy stock,1,1,1
286379,aapl follow nothing new buying wallstjesus,1,0,1
286385,security business seen bright spot q4 earnings akam aapl fb amzn googl,0,0,1
286497,earnings season stats xlk spy,0,0,1
286538,5 ways deal amp got ta prepared fb twtr,0,0,-1
286659,investors looking gilds hcv business writes biotech analyst,0,0,-1
286709,amzn pivot points resistance current support chart gt,0,0,1
287039,fb huge winning option trades fascinating reality earnings,1,0,1
287230,rt stocktwits markets largest company year 2017 aapl 2016 aapl 2015 aapl 2014 aapl 2013 aapl 2012 aapl,0,0,1
287249,markets largest company year 2017 aapl 2016 aapl 2015 aapl 2014 aapl 2013 aapl 2012 aapl,0,0,1
287271,markets starting cool bit nvda dip buy dont get lunch hour,2,0,-1
287640,spikes earnings big dividend hike africa thrive emergingmarket gold gld barronsonline,0,0,1
287906,chinese new year coming end stocks look forward baba ctrp start w ibd digital make,0,0,1
287918,twitter poised shock bears soon twtr,0,0,1
288001,amazon trump effect create ups shares amzn fdx ups,0,0,1
288267,baristas asking starbucks provide paid parental leave new tobeapartner sbux,0,0,-1
288334,new twtr hell,0,0,1
288514,potential search deal sounds interesting would partnership cheddarlive googl snap,2,0,1
288637,facebook one analysts top fang stock fb,0,0,1
288652,uber project snap googles web cheddarlive golive googl snap,0,0,1
288742,january jobs report biggest us growth year per gs current,0,0,1
289124,netflix super bowl advertiser generated buzz nflx,0,0,1
289226,yen yen luv luv,0,0,1
289234,scottwapnercnbc luv luv,0,0,1
289256,life hard real estate sector xlf,0,0,-1
289364,aapl optimize trading covered calls apple,0,0,1
289379,snapchat users go different reasons might go facebook helping fb,0,0,1
289382,advanced micro devices continues rip potential intel deal amd intc nvda,0,0,1
289523,looks like another new alltime high qqq,0,0,1
289566,selloff vix up 2 msft calls jonnajarian positions nus amp myl,0,1,1
289579,gs gary cohn fit white house good column,1,0,1
289654,replacement gs research,0,0,1
289659,look 3 promising materials science gs research,1,0,1
289942,nflx up bit today stranger things season 2 super bowl ad great amp unexpected no twitter,0,1,1
290451,tom brady stock pick tesla elonmusk big winners 4 qtr tsla foxbusiness,1,0,1
291136,yes 2017 could get worse fit,0,1,-1
291240,google finding ways back china goog googl,0,0,1
291523,rt cerebrus7 knew vote baba least theyre taking world philanthropy investing investor investinskills stock,0,0,1
291532,good morning mixed markets around world europe up small asia down small solid session spx futs1,1,0,1
291806,rt theinformation exclusive google talks launch app store china local internet firm netease goog htt,1,0,1
291942,rt charliebilello youre day trader follow market tick tick tough times boring market history spx ht,0,0,-1
292228,heres corporation rose 115 january mnkd,0,0,1
292447,cool aapl,0,0,1
292606,montreal bnn morning call returns thurs morning weekly friday chat usa economy w bac bankofamerica economist,0,0,1
293074,snapchat essential google cloud business goog,0,0,1
293132,twitter news trending yet twtr stuck below ipo price even realdonaldtrump not helping,0,0,-1
293154,expert smaller hedge funds continue outperform larger ones blk mna spy,1,0,1
293172,apple up today amp stock aapl up 14 ytd less 2 alltime high set back,0,0,1
293261,nvidia shakes recent selloff climbs record high nvda amd,0,1,1
293288,rt timothysykes 5 lessons incredible day trading must read fb twtr,1,0,1
293392,4 best charts ever see hope make happy make fb twtr,2,0,1
293420,13 facebooks biggest milestones aapl fb goog,0,0,1
293453,aapl trade calls apple key winning,1,0,1
293478,spy couldnt get above stays above pivot,0,0,-1
293505,currently trending above 50day 200day moving averages nvda,0,0,1
293513,search no longer part fb im trying run search friends live city,0,0,1
293562,teslas model fastest acceleration among production cars via tsla,0,0,1
293570,dow given up much gain today still 36 points biggest point contributors boeing ba 18 ibm 14 apple aapl 11,1,0,1
293608,3 ways make 1 million 3 years less study up not easy possible fb twtr,1,0,1
293849,super bowl party indicator case stocks lanceroberts spy,0,0,1
294200,despite timing google amp apples smartphones thinks galaxy s8 generate strong sales,2,0,1
294212,apples iphone loses sales crown china 2016 aapl,0,1,-1
294215,rt gigabarb snapchat essential google cloud business goog,0,0,1
294240,aapl trade weekly long calls apple returns take via cnnmoney,1,0,1
294264,2 experts us trade amp emergingmarkets don’t believe hype mexico nafta china eem spy barronsonline,0,0,-1
294387,“it’s going get gs lloyd c blankfein economic outlook,0,0,1
294397,load up csco msft intc walk away,0,0,1
294401,watch gs ceo lloyd blankfein “a bit market growth,1,0,1
294422,jim cramer nvidia prove worth nvda,0,0,1
294591,reports google wants launch chinese app store go back far 2014 googl,0,0,1
294642,sampp 500 hasnt made 1 intraday move 35 days thats record spy voo,0,0,-1
294688,dis opening small position earnings expect soft beat good vague story aapl basically,1,0,1
294794,kevin taunts kids gold gld kevinolearytv,0,0,-1
294921,despite trending boycottstarbucks starbucks isnt backing down stance sbux,1,0,-1
294976,morning idea nflx acting better above needs stay close above,1,0,1
295088,yes apple sold 5 iphones year year theres meets eye amzn aapl,0,0,1
295123,apple nvidia near microsoft remains pressure aapl nvda msft amzn goog xlk,0,0,1
295493,rt lamonicabuzz apple up today amp stock aapl up 14 ytd less 2 alltime high i,0,0,1
295508,4 pieces advice snap inc hint dont worry stock price aapl fb tsla snapchat,0,1,1
295528,rt five charts say not well markets bloomberg gld spy spx vix,0,0,-1
295587,tsla up 20 ytd investors like elon musk friendlyish trump maybe notes short interest record high,0,1,1
295739,important review stuff many traders teachers not fb twtr,0,0,1
295785,current active byx xlf bac amd eem livedata makingmarketsbetter,0,0,1
295857,nflx not looking back start see range expand,0,0,1
296060,rt deoneroberts bank america testing ‘completely automated’ branches bac charobs,0,0,1
296109,bank america testing ‘completely automated’ branches bac charobs,0,0,1
296196,rt cgasparino crushing trolls good stock deal sell twtr next foxbusiness,1,1,1
296228,challenges facebook threat crossborder data pact fb,0,2,-1
296248,goldmans getting worried gs,0,0,-1
296257,acacia exxon hot stocks among short sellers acia bti shld xom uaa,0,1,1
296352,longterm facebook investors view postearnings weakness buying opportunity fb,2,1,1
