,id,tweets,givenpositive,givennegative,actual,positive,negative,if_contains,changed_tweets
3210,3210,rt @scottbudman : amazon releases statement about <alphanum> outage : `` we are fully recovered . '' $amzn,0,1,1,0,1,0,rt @scottbudman : amazon releases statement about <alphanum> outage : `` we are fully recovered . '' $amzn
3211,3211,$crm is up <num>.<num> % year-to-date . @benioff with @jimcramer,0,0,1,0,0,0,$crm is up <num>.<num> % year-to-date . @benioff with @jimcramer
3212,3212,@brianfires @theiphawk @pavelsenor @<num> congrats . you first bought $vrx at $<num> .,1,0,1,1,0,0,@brianfires @theiphawk @pavelsenor @<num> congrats . you first bought $vrx at $<num> .
3213,3213,youtube video views reach <num> billion hours a day ; how does television compare ? $goog,0,0,1,0,0,0,youtube video views reach <num> billion hours a day ; how does television compare ? $goog
3214,3214,february comes to a close . march historically is a better month for $spx return and volume :,1,0,1,1,0,0,february comes to a close . march historically is a better month for $spx return and volume :
3215,3215,"$pcln today + $<num>.<num> . may <num> <num> @tmfstockadvisor cost : $<num>.<num> , & lt ; <num>/<num>rd of today 's move ! #spiffypops never get old ... . #thisishowwedoit",0,0,1,0,0,0,"$pcln today + $<num>.<num> . may <num> <num> @tmfstockadvisor cost : $<num>.<num> , & lt ; <num>/<num>rd of today 's move ! #spiffypops never get old ... . #thisishowwedoit"
3216,3216,"`` the big question is whether snap s ads will perform like $twtr , meaning suboptimal , or like $fb , meaning fabulousl",0,1,1,0,1,0,"`` the big question is whether snap s ads will perform like $twtr , meaning suboptimal , or like $fb , meaning fabulousl"
3217,3217,$vix $vxx the option strategy that has won for eight straight years,0,0,1,0,0,0,$vix $vxx the option strategy that has won for eight straight years
3218,3218,$spy opening above yesterday 's high and ath of $<num>.<num> . see if it stays above and extends . or they sell it and it does n't hold for trading,0,1,1,0,1,0,$spy opening above yesterday 's high and ath of $<num>.<num> . see if it stays above and extends . or they sell it and it does n't hold for trading
3219,3219,$spx futures +<num> as president trump delivered a solid speech to a joint congress . <num> is ath . see how we handle this pivot for trading,0,0,1,0,0,0,$spx futures +<num> as president trump delivered a solid speech to a joint congress . <num> is ath . see how we handle this pivot for trading
3220,3220,mostly green arrows around the world . europe strong dax+<num>.<num> % cac+<num>.<num> % in asia the nikkei+<num>.<num> % shanghai+.<num> % $spx futures +<num>,1,0,1,1,0,0,mostly green arrows around the world . europe strong dax+<num>.<num> % cac+<num>.<num> % in asia the nikkei+<num>.<num> % shanghai+.<num> % $spx futures +<num>
3221,3221,"global stock prices , american prestige embiggened by trumps yuge night . $spx",1,0,1,1,0,0,"global stock prices , american prestige embiggened by trumps yuge night . $spx"
3222,3222,"rt @jason : if you 're as obsessed with @amazon as we are , highly recommend <num>x a week right now . $amzn",0,0,1,0,0,0,"rt @jason : if you 're as obsessed with @amazon as we are , highly recommend <num>x a week right now . $amzn"
3223,3223,how can business help community ? congrats to the $gs employees who did with #india impact fund .,1,0,1,1,0,0,how can business help community ? congrats to the $gs employees who did with #india impact fund .
3224,3224,a peek into the markets : u.s. stock futures surge ahead of economic data $spy $uso $bby $crm $low $panw,0,0,1,0,0,0,a peek into the markets : u.s. stock futures surge ahead of economic data $spy $uso $bby $crm $low $panw
3225,3225,how you can make <num> % in <num> days on $nvda `` - watch quant analyst chris johnson live @<num> am et :,0,0,1,0,0,0,how you can make <num> % in <num> days on $nvda `` - watch quant analyst chris johnson live @<num> am et :
3226,3226,sellers will try and sell $iwm and $tna . if they hold . it 's worth a look & amp ; buyable for catch up to ath . this could be a tell for today,0,1,1,0,1,0,sellers will try and sell $iwm and $tna . if they hold . it 's worth a look & amp ; buyable for catch up to ath . this could be a tell for today
3227,3227,"#tech #investors will love our quant specialist 's presentation on $nvda , live at <num> a.m. et here : #stockmarket",1,0,1,1,0,0,"#tech #investors will love our quant specialist 's presentation on $nvda , live at <num> a.m. et here : #stockmarket"
3228,3228,"invest like al gore : buy amazon , sell qualcomm $amzn $qcom $msft $ir $dlph $crm $rok",1,1,1,1,1,0,"invest like al gore : buy amazon , sell qualcomm $amzn $qcom $msft $ir $dlph $crm $rok"
3229,3229,apple may try to get ahead of the curve with next iphone screen . via @wsjtech $aapl,0,0,1,0,0,0,apple may try to get ahead of the curve with next iphone screen . via @wsjtech $aapl
3230,3230,introducing <num> estimates for $aapl and raising price target to $<num>,0,0,1,0,0,0,introducing <num> estimates for $aapl and raising price target to $<num>
3231,3231,salesforce still best positioned at the top of the cloud $crm,2,0,1,2,0,0,salesforce still best positioned at the top of the cloud $crm
3232,3232,rt @javierblas<num> : #oil watch : @exxonmobil will spend <num>/<num> of its capex in us #shale ; $xom expects shale to growth by <num> % a year from <num> to,1,0,1,1,0,0,rt @javierblas<num> : #oil watch : @exxonmobil will spend <num>/<num> of its capex in us #shale ; $xom expects shale to growth by <num> % a year from <num> to
3233,3233,exxon 's new ceo drives #oil giant into post-tillerson era $xom,0,0,1,0,0,0,exxon 's new ceo drives #oil giant into post-tillerson era $xom
3234,3234,$baba looking like $amzn as cloud biz soars <num> % yoy,0,0,1,0,0,0,$baba looking like $amzn as cloud biz soars <num> % yoy
3235,3235,"costco , juno , monsanto , target : @cnbcfastmoney picks for march <num> $cost $juno $mon $tgt",0,0,1,0,0,0,"costco , juno , monsanto , target : @cnbcfastmoney picks for march <num> $cost $juno $mon $tgt"
3236,3236,good morning from the @nyse for the @exxonmobil annual analyst meeting $xom #oott,1,0,1,1,0,0,good morning from the @nyse for the @exxonmobil annual analyst meeting $xom #oott
3237,3237,amazon is a retailer . retail is fine . bad chains are dead . this is a great time to be a good merchant . $amzn,1,1,1,1,1,0,amazon is a retailer . retail is fine . bad chains are dead . this is a great time to be a good merchant . $amzn
3238,3238,"markets : $djia up <num> , above <num>k for first time $spx up <num>.<num> % $dxy up <num>.<num> % german $dax up <num>.<num> % #gold down <num> %",0,0,1,0,0,0,"markets : $djia up <num> , above <num>k for first time $spx up <num>.<num> % $dxy up <num>.<num> % german $dax up <num>.<num> % #gold down <num> %"
3239,3239,exxon playing its `` energy lives here '' commercials ( which debuted at last year 's olympics ) for analysts ahead of annual meeting $xom,0,0,1,0,0,0,exxon playing its `` energy lives here '' commercials ( which debuted at last year 's olympics ) for analysts ahead of annual meeting $xom
3240,3240,"as $djia breaks above <num>,<num> , here 's a rundown of the best-performing assets from trump s first full month in offic",0,1,1,0,1,0,"as $djia breaks above <num>,<num> , here 's a rundown of the best-performing assets from trump s first full month in offic"
3241,3241,apple may broaden $<num>bn us manufacturing and supplier base #netneutrality #tech $aapl,0,0,1,0,0,0,apple may broaden $<num>bn us manufacturing and supplier base #netneutrality #tech $aapl
3242,3242,$nvda nice gift on that morning rip,0,0,1,0,0,0,$nvda nice gift on that morning rip
3243,3243,apple could rise <num> % over the next year $aapl,1,0,1,1,0,0,apple could rise <num> % over the next year $aapl
3244,3244,"breaking : day after trump 's #jointaddress to congress , dow rips ~<num> points at open and breaks <num> . #cheddarlive",0,2,1,0,2,0,"breaking : day after trump 's #jointaddress to congress , dow rips ~<num> points at open and breaks <num> . #cheddarlive"
3245,3245,"wednesday rally - trump promises more chickens in more pots $wtw #dow<num>,<num> $spy --",0,0,1,0,0,0,"wednesday rally - trump promises more chickens in more pots $wtw #dow<num>,<num> $spy --"
3246,3246,how to play $nvda #nvidia to make <num> % gains in <num> days -- join us live at <num> a.m. et here : #investing #stockmarket,1,0,1,1,0,0,how to play $nvda #nvidia to make <num> % gains in <num> days -- join us live at <num> a.m. et here : #investing #stockmarket
3247,3247,"exxon 's annual capex should hit $<num> billion by end of decade , woods says . ( <num> capex slated for $<num> billion ) $xom #oott",0,0,1,0,0,0,"exxon 's annual capex should hit $<num> billion by end of decade , woods says . ( <num> capex slated for $<num> billion ) $xom #oott"
3248,3248,and we 're live ! click to watch quant chris johnson explain his strategy to play $nvda for <num> % gains in <num> days :,1,0,1,1,0,0,and we 're live ! click to watch quant chris johnson explain his strategy to play $nvda for <num> % gains in <num> days :
3249,3249,". @ptuchmannyse 's gon na need more hats . to him , #dow<num>k is validation of trump living up to expectations .",0,0,1,0,0,0,". @ptuchmannyse 's gon na need more hats . to him , #dow<num>k is validation of trump living up to expectations ."
3250,3250,macau might finally be headed in the right direction $lvs $mgm $mpel $wynn,0,0,1,0,0,0,macau might finally be headed in the right direction $lvs $mgm $mpel $wynn
3251,3251,`` we remain in excellent financial condition '' - exxon ceo darren woods $xom #oott #dividend,1,0,1,1,0,0,`` we remain in excellent financial condition '' - exxon ceo darren woods $xom #oott #dividend
3252,3252,"rt @cheddar : breaking : day after trump 's #jointaddress to congress , dow rips ~<num> points at open and breaks <num> . #cheddarlive #dow<num>k $dj",0,2,1,0,2,0,"rt @cheddar : breaking : day after trump 's #jointaddress to congress , dow rips ~<num> points at open and breaks <num> . #cheddarlive #dow<num>k $dj"
3253,3253,more than <num> % of all s & amp ; p <num> stocks are trading above their <num>-day moving average right now : $spy $voo,0,0,1,0,0,0,more than <num> % of all s & amp ; p <num> stocks are trading above their <num>-day moving average right now : $spy $voo
3254,3254,$htz steady ramp from weak open idea off scan - nice second day @carl_c_icahn name,0,1,1,0,1,0,$htz steady ramp from weak open idea off scan - nice second day @carl_c_icahn name
3255,3255,$vxx relatively holdin up,0,0,1,0,0,0,$vxx relatively holdin up
3256,3256,"with the mobile industry upgrading to <num>g , buy cavium $cavm $nvda $intc $aapl $adi $avgo",1,0,1,1,0,0,"with the mobile industry upgrading to <num>g , buy cavium $cavm $nvda $intc $aapl $adi $avgo"
3257,3257,facebook is pushing 'reactions ' over 'likes ' $fb by @biintelligence,0,0,1,0,0,0,facebook is pushing 'reactions ' over 'likes ' $fb by @biintelligence
3258,3258,$fb player steppin it up,0,0,1,0,0,0,$fb player steppin it up
3259,3259,"at the low end , the promise of $<num> trillion in fiscal stimulus is worth the biggest $spx bullish gap since april <num>",0,1,1,0,1,0,"at the low end , the promise of $<num> trillion in fiscal stimulus is worth the biggest $spx bullish gap since april <num>"
3260,3260,$baba approaches $<num>- $<num>.<num> zone . again,0,0,1,0,0,0,$baba approaches $<num>- $<num>.<num> zone . again
3261,3261,dow winners : $jpm $gs $cat $axp $unh,1,0,1,1,0,0,dow winners : $jpm $gs $cat $axp $unh
3262,3262,"big caps , big gains : if we ended the year today , the $ndx would have its best annual gain since <num> . $aapl respons",3,0,1,3,0,0,"big caps , big gains : if we ended the year today , the $ndx would have its best annual gain since <num> . $aapl respons"
3263,3263,$aapl at all time highs,1,0,1,1,0,0,$aapl at all time highs
3264,3264,"consistent steam in the fins , $xlf $jpm buying in addition to the usual parade of $bac calls :",1,0,1,1,0,0,"consistent steam in the fins , $xlf $jpm buying in addition to the usual parade of $bac calls :"
3265,3265,"from <num>k to #dow<num>k : leadership spread btw $gs , $aapl , $ba ; $pfe & amp ; $jnj among largest pct gainers ; in the red : $cvx , $xom , $intc , $ge , $vz",1,0,1,1,0,0,"from <num>k to #dow<num>k : leadership spread btw $gs , $aapl , $ba ; $pfe & amp ; $jnj among largest pct gainers ; in the red : $cvx , $xom , $intc , $ge , $vz"
3266,3266,"banks , banks , banks : $kbe hitting highs not seen since february <num> ; financial sector and $xlf hitting highs not seen since december <num> .",2,2,1,2,2,0,"banks , banks , banks : $kbe hitting highs not seen since february <num> ; financial sector and $xlf hitting highs not seen since december <num> ."
